Date,Open,High,Low,Close,Volume,Adj Close
2019-01-16,6030,6040,5910,5990,92914,5990
2018-01-31,10350,10550,10150,10250,249392,10250
2018-01-30,10300,10600,10200,10400,350095,10400
2018-01-29,10450,11150,10050,10200,956326,10200
2018-01-26,9770,10350,9650,10300,577010,10300
2018-01-25,9840,9840,9580,9750,259456,9750
2018-01-24,9480,9770,9480,9690,284471,9690
2018-01-23,9350,9540,9350,9480,205849,9480
2018-01-22,9380,9380,9190,9300,210947,9300
2018-01-19,9200,9350,9110,9200,245297,9200
2018-01-18,8950,9150,8830,9140,332697,9140
2018-01-17,9030,9030,8710,8860,267286,8860
2018-01-16,8850,9000,8790,8980,168289,8980
