Date,Open,High,Low,Close,Volume,Adj Close
2018-12-27,6140,6160,6010,6030,21383,6030
2018-01-31,9370,9550,9240,9380,90259,9380
2018-01-30,9990,10000,9400,9500,311274,9500
2018-01-29,10400,10400,9990,9990,115330,9990
2018-01-26,9900,10500,9750,10300,184030,10300
2018-01-25,9810,9900,9690,9870,82247,9870
2018-01-24,9970,9980,9780,9780,48870,9780
2018-01-23,9740,10100,9710,9910,62791,9910
2018-01-22,9940,9950,9710,9740,53583,9740
2018-01-19,10000,10100,9850,9950,101886,9950
2018-01-18,10200,10200,10000,10100,54493,10100
2018-01-17,10250,10250,9980,10000,76316,10000
2018-01-16,10250,10300,10000,10100,71231,10100
2018-01-15,10400,10400,10050,10350,76811,10350
2018-01-12,10700,10750,10000,10200,126822,10200
2018-01-11,10000,10650,9980,10550,252388,10550
2018-01-10,10052,10439,9646,10197,220204,10197
2018-01-09,9666,10246,9550,9714,152013,9714
2018-01-08,9656,9714,9492,9617,92820,9617
2018-01-05,9762,9811,9550,9646,59977,9646
2018-01-04,10000,10200,9900,10100,103273,10100
2018-01-03,10300,10300,9970,10000,72729,10000
2018-01-02,9850,10250,9850,10150,90850,10150
2017-12-28,9500,9850,9420,9850,111434,9850
2017-12-27,8600,9440,8600,9440,199589,9440
