Date,Open,High,Low,Close,Volume,Adj Close
2019-01-14,6820,7630,6720,7310,757470,7310
2018-01-31,1895,2350,1850,2225,3827053,2225
2018-01-30,1925,1935,1880,1890,148649,1890
2018-01-29,1930,1950,1870,1915,252599,1915
2018-01-26,1850,1875,1830,1875,136239,1875
2018-01-25,1865,1865,1800,1840,127249,1840
2018-01-24,1830,1850,1795,1830,149459,1830
2018-01-23,1870,1870,1790,1830,264923,1830
2018-01-22,1905,1905,1835,1870,240741,1870
2018-01-19,1915,1945,1880,1900,193286,1900
2018-01-18,1945,1945,1880,1910,191592,1910
2018-01-17,1920,1970,1890,1900,248840,1900
2018-01-16,1835,1935,1800,1920,372825,1920
2018-01-15,1860,1890,1770,1830,222376,1830
