Date,Open,High,Low,Close,Volume,Adj Close
2019-01-14,4505,4505,4400,4400,56671,4400
2018-01-31,6050,6130,5920,5930,90702,5930
2018-01-30,6050,6070,5920,6030,44142,6030
2018-01-29,6030,6150,6000,6050,81425,6050
2018-01-26,5830,6090,5820,6020,90125,6020
2018-01-25,5790,5850,5680,5810,112685,5810
2018-01-24,5870,5900,5710,5750,115974,5750
2018-01-23,5820,5890,5750,5870,51547,5870
2018-01-22,5970,5990,5750,5780,164955,5780
2018-01-19,6040,6050,5890,5950,32786,5950
2018-01-18,5910,5960,5840,5950,240782,5950
2018-01-17,5850,5930,5770,5840,30930,5840
2018-01-16,5640,5850,5640,5780,28550,5780
2018-01-15,5680,5720,5630,5660,39327,5660
