Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,5980,6380,5850,6080,362880,6080
2018-01-31,10700,10950,10550,10950,73941,10950
2018-01-30,11400,11400,10750,10850,116833,10850
2018-01-29,11400,11400,11000,11300,95698,11300
2018-01-26,11150,11350,11000,11350,82753,11350
2018-01-25,11300,11300,11050,11150,78395,11150
2018-01-24,11100,11450,10950,11250,154893,11250
2018-01-23,11000,11100,10850,11100,106484,11100
2018-01-22,10800,11500,10450,10900,380363,10900
2018-01-19,10850,10850,10600,10750,65687,10750
2018-01-18,10900,10900,10550,10750,86758,10750
