Date,Open,High,Low,Close,Volume,Adj Close
2019-01-16,2045,2075,2045,2075,12236,2075
2018-01-31,2120,2330,2090,2190,437229,2190
2018-01-30,2120,2120,2085,2095,19445,2095
2018-01-29,2090,2130,2090,2110,14108,2110
2018-01-26,2135,2155,2110,2130,29121,2130
2018-01-25,2075,2175,2075,2135,101369,2135
2018-01-24,2075,2090,2070,2075,30492,2075
2018-01-23,2065,2080,2065,2070,7545,2070
2018-01-22,2060,2060,2055,2060,4809,2060
2018-01-19,2070,2070,2055,2060,23637,2060
2018-01-18,2045,2060,2040,2055,7344,2055
2018-01-17,2080,2080,2040,2055,16295,2055
2018-01-16,2050,2055,2045,2050,3611,2050
