Date,Open,High,Low,Close,Volume,Adj Close
2019-01-14,2750,2805,2740,2775,144205,2775
2018-01-31,5700,6440,5600,5840,28411046,5840
2018-01-30,5920,6100,5340,5500,13303214,5500
2018-01-29,6000,6850,5580,5800,44758308,5800
2018-01-26,4770,5660,4705,5660,30965086,5660
2018-01-25,4050,4985,3975,4355,16372077,4355
2018-01-24,4235,4300,4000,4020,3420595,4020
2018-01-23,4200,4580,4105,4230,10973522,4230
2018-01-22,3550,4550,3520,4280,17711069,4280
2018-01-19,3505,3820,3440,3550,5091288,3550
2018-01-18,3660,3800,3435,3505,5698587,3505
2018-01-17,3895,3955,3330,3490,8839760,3490
2018-01-16,4685,4770,4220,4310,5017910,4310
2018-01-15,4405,5230,4185,4730,16849857,4730
