Date,Open,High,Low,Close,Volume,Adj Close
2019-01-15,2525,2560,2525,2545,207951,2545
2018-01-31,3320,3370,3270,3340,488260,3340
2018-01-30,3310,3375,3300,3330,341538,3330
2018-01-29,3350,3365,3275,3310,460232,3310
2018-01-26,3325,3415,3320,3390,668933,3390
2018-01-25,3330,3365,3290,3315,250707,3315
2018-01-24,3280,3375,3280,3330,420639,3330
2018-01-23,3330,3345,3280,3310,439615,3310
2018-01-22,3260,3365,3250,3320,833096,3320
2018-01-19,3090,3450,3090,3260,2917975,3260
2018-01-18,3110,3140,3040,3080,259953,3080
2018-01-17,3030,3090,2995,3090,601542,3090
2018-01-16,3000,3030,2975,2995,290666,2995
2018-01-15,3020,3035,2950,2980,347430,2980
