Date,Open,High,Low,Close,Volume,Adj Close
2019-01-11,1155,1200,1155,1180,1249065,1180
2018-01-31,2735,2855,2330,2420,51561930,2420
2018-01-30,2185,2665,2155,2665,78897939,2665
2018-01-29,1895,2055,1895,2050,11702405,2050
2018-01-26,1880,1925,1865,1900,6330089,1900
2018-01-25,1900,1925,1820,1875,7168443,1875
2018-01-24,1850,1955,1825,1860,14315189,1860
2018-01-23,1715,1925,1710,1800,24454013,1800
2018-01-22,1730,1765,1640,1670,4838692,1670
2018-01-19,1720,1755,1680,1730,7028023,1730
2018-01-18,1790,1815,1700,1710,10136697,1710
2018-01-17,1805,1850,1660,1700,12582471,1700
2018-01-16,2030,2070,1905,1920,13125128,1920
2018-01-15,1810,2080,1785,2030,32332427,2030
2018-01-12,1910,1945,1680,1750,20853376,1750
2018-01-11,1820,2090,1615,1750,30332699,1750
