Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,666,676,659,667,247432,667
2018-01-31,1370,1475,1350,1415,11489816,1415
2018-01-30,1310,1425,1310,1390,17020868,1390
2018-01-29,1300,1325,1280,1300,2900865,1300
2018-01-26,1310,1330,1285,1300,3659098,1300
2018-01-25,1310,1320,1265,1300,4243110,1300
2018-01-24,1365,1380,1310,1325,5616814,1325
2018-01-23,1330,1380,1295,1340,9120607,1340
2018-01-22,1335,1475,1285,1335,23611927,1335
2018-01-19,1175,1450,1165,1340,59310245,1340
2018-01-18,1085,1140,1085,1140,3866499,1140
