Date,Open,High,Low,Close,Volume,Adj Close
2019-01-11,4310,4355,4180,4230,125963,4230
2018-01-31,5170,6000,5170,5600,3766761,5600
2018-01-30,5270,5300,5150,5200,222746,5200
2018-01-29,5390,5440,5320,5320,267999,5320
2018-01-26,5270,5450,5170,5370,388120,5370
2018-01-25,5280,5380,5120,5220,246952,5220
2018-01-24,5450,5570,5230,5270,369548,5270
2018-01-23,5110,5380,5020,5310,734898,5310
2018-01-22,5160,5240,5060,5120,160532,5120
2018-01-19,5130,5330,5100,5160,305823,5160
2018-01-18,5230,5230,5100,5110,551255,5110
2018-01-17,5060,5060,4950,4980,219843,4980
2018-01-16,4750,5070,4715,5030,468440,5030
2018-01-15,4750,4785,4650,4735,98522,4735
2018-01-12,4840,4855,4745,4760,88826,4760
2018-01-11,4850,4850,4750,4840,74033,4840
