Date,Open,High,Low,Close,Volume,Adj Close
2019-01-09,590,590,580,586,71323,586
2018-01-31,558,564,542,561,361194,561
2018-01-30,557,565,548,559,284221,559
2018-01-29,558,570,547,558,389224,558
2018-01-26,536,553,535,547,289826,547
2018-01-25,555,556,532,536,706344,536
2018-01-24,558,568,546,551,281253,551
2018-01-23,589,590,551,553,464434,553
2018-01-22,542,577,537,570,613738,570
2018-01-19,539,540,523,536,277876,536
2018-01-18,531,539,522,532,340586,532
2018-01-17,535,538,515,531,308602,531
2018-01-16,551,555,520,530,414177,530
2018-01-15,576,576,546,548,375854,548
2018-01-12,579,595,546,573,334323,573
2018-01-11,587,597,573,579,141854,579
2018-01-10,604,604,575,580,484143,580
2018-01-09,592,608,588,592,416844,592
