Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,8900,8900,8400,8620,419822,8620
2018-01-31,8110,8620,8100,8400,657065,8400
2018-01-30,7730,8200,7700,8180,296108,8180
2018-01-29,7730,7920,7700,7800,391997,7800
2018-01-26,7500,7760,7440,7710,253983,7710
2018-01-25,7420,7890,7370,7540,607692,7540
2018-01-24,6980,7350,6960,7340,660970,7340
2018-01-23,6870,7160,6660,7030,362676,7030
2018-01-22,6850,6940,6740,6870,99811,6870
2018-01-19,6980,7230,6910,6910,406491,6910
2018-01-18,6720,6920,6600,6900,200621,6900
2018-01-17,6750,6840,6560,6730,248336,6730
