Date,Open,High,Low,Close,Volume,Adj Close
2019-01-11,610,630,610,627,293976,627
2018-01-31,808,813,788,800,476250,800
2018-01-30,807,819,798,808,561681,808
2018-01-29,787,809,781,795,561073,795
2018-01-26,775,784,767,782,335488,782
2018-01-25,773,778,765,772,234770,772
2018-01-24,762,778,759,772,253781,772
2018-01-23,775,775,751,769,586371,769
2018-01-22,795,795,763,767,300212,767
2018-01-19,794,794,750,767,438030,767
2018-01-18,789,793,778,782,296308,782
2018-01-17,755,795,746,782,577317,782
2018-01-16,747,755,747,753,182145,753
2018-01-15,768,778,745,747,379632,747
2018-01-12,770,782,758,767,401773,767
2018-01-11,767,778,753,770,395410,770
