Date,Open,High,Low,Close,Volume,Adj Close
2019-01-03,3160,3190,3080,3140,5444,3140
2018-01-31,7100,7250,7020,7150,619509,7150
2018-01-30,7830,7830,7400,7620,203707,7620
2018-01-29,8140,8350,7830,7830,403572,7830
2018-01-26,7720,8130,7710,7890,443372,7890
2018-01-25,7700,7880,7510,7770,256062,7770
2018-01-24,7850,8130,7550,7610,532102,7610
2018-01-23,7810,8300,7500,8050,1156023,8050
2018-01-22,8650,8800,7640,7810,2071210,7810
2018-01-19,8620,9200,8620,9200,853677,9200
2018-01-18,5900,7300,5570,7080,1250182,7080
2018-01-17,5130,6350,5020,5840,438646,5840
2018-01-16,4905,5170,4905,5130,11386,5130
2018-01-15,5240,5300,5110,5110,5320,5110
2018-01-12,5250,5360,5160,5240,8453,5240
2018-01-11,5240,5370,5200,5250,9886,5250
2018-01-10,5350,5350,5170,5260,5020,5260
2018-01-09,5350,5400,5250,5350,8546,5350
2018-01-08,5440,5440,5270,5380,20940,5380
2018-01-05,5180,5370,5130,5350,14660,5350
2018-01-04,5360,5410,5260,5290,9288,5290
2018-01-03,5280,5410,5080,5360,6104,5360
