Date,Open,High,Low,Close,Volume,Adj Close
2019-01-16,3115,3145,3080,3110,12850,3110
2018-01-31,5400,5450,5230,5300,230202,5300
2018-01-30,5440,5470,5260,5460,375605,5460
2018-01-29,5460,5520,5400,5450,254832,5450
2018-01-26,5700,5750,5430,5450,203477,5450
2018-01-25,5410,5620,5330,5590,223035,5590
2018-01-24,5270,5400,5270,5370,126588,5370
2018-01-23,5280,5370,5190,5270,117909,5270
2018-01-22,5230,5350,5100,5330,123966,5330
2018-01-19,5500,5510,5130,5210,297860,5210
2018-01-18,5460,5620,5430,5470,192404,5470
2018-01-17,5280,5420,5270,5420,158723,5420
2018-01-16,5480,5770,5210,5340,777976,5340
