Date,Open,High,Low,Close,Volume,Adj Close
2019-01-15,8170,8310,8040,8150,145510,8150
2018-01-31,5300,5370,5060,5310,514702,5310
2018-01-30,5340,5420,5150,5290,373065,5290
2018-01-29,5410,5440,5230,5300,396508,5300
2018-01-26,5360,5470,5040,5440,1331443,5440
2018-01-25,6080,6090,5200,5410,2728352,5410
2018-01-24,5480,6430,5450,6100,1787011,6100
2018-01-23,5040,5490,5040,5430,1117925,5430
2018-01-22,4985,5110,4785,5000,475710,5000
2018-01-19,5160,5250,4880,4980,613482,4980
2018-01-18,4645,5340,4645,5170,1441379,5170
2018-01-17,4200,4770,4165,4615,1762132,4615
2018-01-16,3720,4270,3715,4235,692311,4235
2018-01-15,3785,3795,3695,3795,135965,3795
