Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,19000,19000,18050,18750,21671,18750
2018-01-31,23550,24000,23200,23350,63281,23350
2018-01-30,24150,24200,23200,24000,68248,24000
2018-01-29,23500,24000,23250,23600,67529,23600
2018-01-26,23800,23800,22950,23300,76899,23300
2018-01-25,21900,23600,21900,23600,154978,23600
2018-01-24,22350,22400,21800,21900,51661,21900
2018-01-23,22400,22550,21950,22350,66936,22350
2018-01-22,22250,22850,22100,22350,51538,22350
2018-01-19,22400,22450,21900,22250,48526,22250
2018-01-18,22650,22650,22300,22500,42458,22500
2018-01-17,22250,22850,22200,22500,87497,22500
