Date,Open,High,Low,Close,Volume,Adj Close
2019-01-11,1950,2005,1890,1960,455899,1960
2018-01-31,3025,3075,2980,3075,720283,3075
2018-01-30,3045,3085,3000,3035,1018988,3035
2018-01-29,3085,3135,2970,3030,1694852,3030
2018-01-26,3100,3230,3050,3085,2399205,3085
2018-01-25,3070,3120,3035,3095,2465819,3095
2018-01-24,3090,3120,2990,3035,2475985,3035
2018-01-23,2755,3320,2755,3070,17667458,3070
2018-01-22,2805,2810,2690,2705,662223,2705
2018-01-19,2825,2860,2700,2760,1155170,2760
2018-01-18,2655,2900,2600,2745,3276316,2745
2018-01-17,2525,2720,2510,2615,1674481,2615
2018-01-16,2510,2520,2460,2510,360221,2510
2018-01-15,2385,2515,2375,2495,609145,2495
2018-01-12,2415,2430,2360,2365,362793,2365
2018-01-11,2385,2460,2360,2415,328322,2415
