Date,Open,High,Low,Close,Volume,Adj Close
2019-01-10,3350,3380,3330,3365,43758,3365
2018-01-31,3125,3130,3090,3100,85847,3100
2018-01-30,3085,3300,3055,3135,487781,3135
2018-01-29,3100,3100,2975,3035,174896,3035
2018-01-26,2820,3100,2820,3085,552105,3085
2018-01-25,2805,2900,2795,2835,26987,2835
2018-01-24,2800,2805,2770,2805,21560,2805
2018-01-23,2810,2820,2765,2795,21492,2795
2018-01-22,2805,2820,2770,2795,32988,2795
2018-01-19,2800,2830,2790,2810,32675,2810
2018-01-18,2790,2810,2750,2800,16895,2800
2018-01-17,2785,2800,2765,2790,28738,2790
2018-01-16,2790,2820,2765,2785,12113,2785
2018-01-15,2870,2875,2810,2820,33725,2820
2018-01-12,2885,2890,2835,2875,27120,2875
2018-01-11,2800,2890,2755,2885,47726,2885
2018-01-10,2795,2810,2775,2790,9220,2790
