Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,9120,9290,9070,9180,36715,9180
2018-01-31,18300,18550,18000,18550,120354,18550
2018-01-30,18950,19000,18200,18350,187246,18350
2018-01-29,19000,19050,18700,18800,122906,18800
2018-01-26,19150,19350,18750,18900,116882,18900
2018-01-25,19000,19300,18700,19150,112534,19150
2018-01-24,18650,19100,18600,18850,129780,18850
2018-01-23,19500,19500,18700,18700,149088,18700
2018-01-22,19050,19450,18700,19050,171471,19050
2018-01-19,19350,19750,19000,19050,89010,19050
2018-01-18,19700,20150,19050,19250,235967,19250
2018-01-17,20000,20000,19300,19450,148088,19450
