Date,Open,High,Low,Close,Volume,Adj_Close
2021-04-02,32350,33250,31900,33100,1190968320,33100
2021-04-01,31650,33200,31250,32250,1203758,32250
2021-03-31,30800,31500,30500,31500,713861,31500
2021-03-30,30150,30800,30100,30700,728033,30700
2021-03-29,29350,30100,29100,29950,753491,29950
2021-03-26,28750,29300,28500,29250,505586,29250
2021-03-25,28200,28750,28150,28500,270158,28500
2021-03-24,28200,28400,27900,28100,100267,28100
2021-03-23,28650,28650,28000,28100,268338,28100
2021-03-22,28900,28950,28300,28500,265024,28500
2021-03-19,28400,28950,28300,28950,259762,28950
2021-03-18,28850,29000,28700,28800,209647,28800
2021-03-17,28950,29050,28600,28900,350844,28900
2021-03-16,28050,28850,28050,28800,454017,28800
2021-03-15,28150,28200,27900,28050,94841,28050
2021-03-12,28050,28200,27950,28050,154859,28050
2021-03-11,28050,28150,27800,28000,159927,28000
2021-03-10,28000,28100,27850,28050,213476,28050
2021-03-09,27900,28100,27600,27800,228008,27800
2021-03-08,27850,27900,27650,27650,142624,27650
2021-03-05,27550,27900,27400,27800,194660,27800
2021-03-04,27450,27750,27200,27750,165357,27750
2021-03-03,27200,27750,27100,27600,205611,27600
2021-03-02,27100,27200,26850,27200,132792,27200
2021-02-26,27000,27050,26700,26850,301203,26850
2021-02-25,27250,27250,27000,27250,163434,27250
2021-02-24,27250,27400,27000,27050,188634,27050
2021-02-23,27350,27500,27150,27250,159729,27250
2021-02-22,27450,27850,27400,27450,141019,27450
2021-02-19,27650,27800,27250,27350,250776,27350
