Date,Open,High,Low,Close,Volume,Adj Close
2019-01-15,859,884,858,875,596314,875
2018-01-31,961,1035,935,970,5989084,970
2018-01-30,961,982,946,961,1233761,961
2018-01-29,970,987,956,964,1026946,964
2018-01-26,941,966,940,960,1421495,960
2018-01-25,919,958,919,939,2006977,939
2018-01-24,909,927,906,918,884475,918
2018-01-23,910,918,905,908,665860,908
2018-01-22,920,926,902,906,784679,906
2018-01-19,924,928,905,916,725076,916
2018-01-18,902,923,901,916,905267,916
2018-01-17,904,917,897,902,870142,902
2018-01-16,884,903,881,900,1181222,900
2018-01-15,946,946,876,884,5124874,884
