Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,2295,2340,2230,2285,234366,2285
2018-01-31,5800,5870,5670,5870,161562,5870
2018-01-30,5840,5880,5780,5850,106336,5850
2018-01-29,5870,5960,5800,5860,204549,5860
2018-01-26,5630,5870,5620,5870,389861,5870
2018-01-25,5630,5680,5580,5630,174260,5630
2018-01-24,5680,5700,5560,5650,195235,5650
2018-01-23,5430,5700,5350,5680,567281,5680
2018-01-22,5430,5510,5360,5420,128878,5420
2018-01-19,5390,5580,5380,5420,174599,5420
2018-01-18,5480,5480,5350,5390,234949,5390
