Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,2990,3050,2980,3050,69595,3050
2018-01-31,3370,3470,3365,3400,19428,3400
2018-01-30,3395,3445,3300,3390,54763,3390
2018-01-29,3500,3510,3225,3410,33147,3410
2018-01-26,3300,3520,3300,3490,58344,3490
2018-01-25,3300,3375,3260,3295,15104,3295
2018-01-24,3300,3300,3250,3275,4253,3275
2018-01-23,3240,3320,3235,3295,12281,3295
2018-01-22,3285,3290,3230,3240,17377,3240
2018-01-19,3295,3305,3225,3280,9403,3280
2018-01-18,3305,3315,3250,3275,6717,3275
