Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,2705,2855,2620,2750,11345277,2750
2018-01-31,3170,3255,3115,3190,377317,3190
2018-01-30,3350,3395,3175,3230,906382,3230
2018-01-29,3380,3430,3345,3350,407112,3350
2018-01-26,3350,3465,3290,3365,1050123,3365
2018-01-25,3360,3410,3250,3300,871380,3300
2018-01-24,3395,3445,3305,3370,928650,3370
2018-01-23,3140,3400,3130,3375,1870693,3375
2018-01-22,3070,3210,3005,3130,381505,3130
2018-01-19,3150,3175,3095,3100,233816,3100
2018-01-18,3100,3185,3050,3105,299750,3105
