Date,Open,High,Low,Close,Volume,Adj Close
2019-01-16,3365,3430,3360,3380,16973,3380
2018-01-31,4900,4900,4790,4865,18734,4865
2018-01-30,4900,4910,4840,4900,16015,4900
2018-01-29,4845,4905,4810,4900,18020,4900
2018-01-26,4765,4830,4720,4820,15474,4820
2018-01-25,4730,4770,4690,4750,11435,4750
2018-01-24,4900,4900,4700,4725,39929,4725
2018-01-23,4705,4830,4705,4790,29610,4790
2018-01-22,4695,4790,4605,4775,57457,4775
2018-01-19,4700,4700,4620,4645,12579,4645
2018-01-18,4630,4680,4620,4670,18530,4670
2018-01-17,4695,4695,4565,4630,16309,4630
2018-01-16,4545,4740,4500,4650,32420,4650
