Date,Open,High,Low,Close,Volume,Adj Close
2018-08-24,7810,7890,7700,7840,41921,7840
2018-01-31,8330,8490,8250,8390,114659,8390
2018-01-30,8300,8530,8230,8360,174691,8360
2018-01-29,8310,8390,8100,8310,189108,8310
2018-01-26,7980,8300,7980,8270,146146,8270
2018-01-25,8070,8070,7940,7980,53215,7980
2018-01-24,7870,8050,7870,8020,107200,8020
2018-01-23,7810,7880,7740,7850,55892,7850
2018-01-22,7850,7860,7690,7760,69147,7760
2018-01-19,7900,7980,7850,7860,102411,7860
2018-01-18,7710,7870,7680,7870,96753,7870
2018-01-17,7470,7680,7470,7620,72594,7620
2018-01-16,7560,7580,7460,7510,56661,7510
2018-01-15,7510,7570,7450,7570,68831,7570
2018-01-12,7580,7640,7460,7510,89032,7510
2018-01-11,7610,7610,7530,7580,23633,7580
2018-01-10,7450,7570,7410,7570,57247,7570
2018-01-09,7540,7540,7440,7470,82916,7470
2018-01-08,7670,7670,7510,7540,115062,7540
2018-01-05,7630,7720,7600,7660,43016,7660
2018-01-04,7740,7800,7610,7630,168047,7630
2018-01-03,7790,7800,7730,7740,100360,7740
2018-01-02,7900,7900,7780,7780,78132,7780
2017-12-28,7830,7890,7800,7860,54855,7860
2017-12-27,7750,7830,7750,7820,60473,7820
2017-12-27,0,0,0,0,0,0
2017-12-26,7800,7900,7790,7790,93208,7630
2017-12-22,7780,7820,7740,7820,56286,7659
2017-12-21,7790,7830,7750,7780,77398,7620
2017-12-19,8040,8040,7740,7790,140191,7630
