Date,Open,High,Low,Close,Volume,Adj Close
2019-01-16,6550,6720,6360,6650,117486,6650
2018-01-31,5170,5170,5080,5090,12898,5090
2018-01-30,5200,5210,5090,5170,37353,5170
2018-01-29,5230,5290,5100,5170,47355,5170
2018-01-26,5430,5430,5170,5180,147627,5180
2018-01-25,5330,5410,5050,5380,71468,5380
2018-01-24,5100,5490,5000,5320,167429,5320
2018-01-23,4755,5230,4700,5110,301732,5110
2018-01-22,4625,4710,4570,4700,62919,4700
2018-01-19,4650,4650,4465,4560,24094,4560
2018-01-18,4535,4640,4525,4595,8837,4595
2018-01-17,4700,4790,4405,4560,23928,4560
2018-01-16,4645,4680,4565,4625,20432,4625
