Date,Open,High,Low,Close,Volume,Adj Close
2019-01-15,5940,6040,5870,6010,222133,6010
2018-01-31,12900,13200,12850,13050,474515,13050
2018-01-30,13200,13250,12900,13050,689615,13050
2018-01-29,13550,13650,13250,13250,745552,13250
2018-01-26,13300,13450,13150,13300,479587,13300
2018-01-25,13250,13250,13000,13250,506787,13250
2018-01-24,13050,13350,13000,13200,996267,13200
2018-01-23,12800,13150,12700,12900,675354,12900
2018-01-22,12900,12950,12700,12700,549852,12700
2018-01-19,13050,13200,12800,12850,741752,12850
2018-01-18,13600,13650,13000,13000,1096699,13000
2018-01-17,13150,13450,13050,13450,1055422,13450
2018-01-16,12800,13250,12700,13200,900416,13200
2018-01-15,12800,12850,12600,12850,580007,12850
