Date,Open,High,Low,Close,Volume,Adj Close
2019-01-14,36800,37250,35850,36050,72945,36050
2018-01-31,51900,53500,50500,52200,84775,52200
2018-01-30,56000,56000,53500,53700,164275,53700
2018-01-29,58400,58800,55500,56500,110520,56500
2018-01-26,58600,59200,58000,58400,55811,58400
2018-01-25,57600,59800,57100,58900,78628,58900
2018-01-24,58200,59200,57500,58000,49644,58000
2018-01-23,57200,58400,55900,58400,85710,58400
2018-01-22,56900,57600,54400,55900,77278,55900
2018-01-19,60000,60400,55600,56600,139564,56600
2018-01-18,60200,60500,57800,60000,118648,60000
2018-01-17,56900,60700,56000,59200,217402,59200
2018-01-16,59000,59600,55400,57300,151922,57300
2018-01-15,52700,59000,51500,59000,291965,59000
