Date,Open,High,Low,Close,Volume,Adj Close
2019-01-10,7300,7420,7250,7420,45099,7420
2018-01-31,15850,16050,15650,15650,113893,15650
2018-01-30,16200,16300,15650,15750,103570,15750
2018-01-29,16250,16600,16050,16250,106051,16250
2018-01-26,16250,16400,16150,16250,67557,16250
2018-01-25,15750,16350,15450,16250,170727,16250
2018-01-24,15950,15950,15500,15650,70390,15650
2018-01-23,15900,15950,15550,15750,72285,15750
2018-01-22,16250,16250,15200,15800,189652,15800
2018-01-19,16700,16900,16250,16300,126857,16300
2018-01-18,16700,17000,16550,16650,105157,16650
2018-01-17,17000,17100,16550,16650,81726,16650
2018-01-16,16850,17000,16500,16950,85808,16950
2018-01-15,16850,16850,16300,16650,82973,16650
2018-01-12,17050,17150,16250,16850,129823,16850
2018-01-11,17100,17400,16850,17000,146085,17000
2018-01-10,16600,16850,16100,16700,105014,16700
