Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,2420,2580,2385,2525,270553,2525
2018-01-31,4700,4780,4530,4540,51811,4540
2018-01-30,5000,5000,4680,4760,108390,4760
2018-01-29,4800,4800,4680,4715,55795,4715
2018-01-26,4730,4810,4675,4715,45852,4715
2018-01-25,4725,4800,4665,4725,46255,4725
2018-01-24,4820,4820,4730,4750,56835,4750
2018-01-23,4750,4840,4720,4745,30177,4745
2018-01-22,4735,4870,4665,4760,73548,4760
2018-01-19,4650,4700,4595,4665,63236,4665
2018-01-18,4420,4605,4390,4585,38208,4585
