Date,Open,High,Low,Close,Volume,Adj Close
2019-01-11,1740,1910,1730,1775,1115010,1775
2018-01-31,2790,2850,2755,2850,806302,2850
2018-01-30,2860,2870,2790,2820,811160,2820
2018-01-29,2865,2880,2840,2855,885259,2855
2018-01-26,2890,2920,2855,2870,896859,2870
2018-01-25,2820,2895,2790,2890,1229847,2890
2018-01-24,2865,2940,2820,2820,2767737,2820
2018-01-23,2790,2855,2780,2830,1037558,2830
2018-01-22,2830,2830,2775,2790,711291,2790
2018-01-19,2895,2900,2800,2835,1392092,2835
2018-01-18,2760,2870,2740,2865,2031135,2865
2018-01-17,2765,2790,2705,2755,975639,2755
2018-01-16,2730,2845,2705,2750,1761152,2750
2018-01-15,2610,2900,2560,2750,6034453,2750
2018-01-12,2700,2700,2590,2610,901446,2610
2018-01-11,2670,2715,2640,2690,585822,2690
