Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,15150,15400,14950,15050,309880,15050
2018-01-31,14300,14400,14050,14350,174792,14350
2018-01-30,14600,14650,14350,14400,137137,14400
2018-01-29,14500,14750,14400,14600,248734,14600
2018-01-26,14350,14550,14150,14500,230286,14500
2018-01-25,13800,14350,13700,14300,232940,14300
2018-01-24,13600,13850,13400,13800,189826,13800
2018-01-23,13550,13650,13350,13550,141793,13550
2018-01-22,13900,13900,13300,13500,144646,13500
2018-01-19,13750,13750,13450,13600,99123,13600
2018-01-18,13700,13750,13550,13700,97845,13700
