Date,Open,High,Low,Close,Volume,Adj Close
2019-01-15,20300,20850,20300,20650,5743,20650
2018-01-31,37400,37800,36450,37500,44136,37500
2018-01-30,37900,38050,37450,37650,32621,37650
2018-01-29,38100,38700,37650,38000,47938,38000
2018-01-26,37600,38000,37000,37700,43877,37700
2018-01-25,37800,37900,37100,37550,37930,37550
2018-01-24,36900,38300,36750,37150,69423,37150
2018-01-23,36600,36900,36200,36700,20951,36700
2018-01-22,37150,37500,36100,36450,40128,36450
2018-01-19,37500,37500,36200,36650,27300,36650
2018-01-18,35550,37400,35350,36850,61235,36850
2018-01-17,36350,36950,35000,35200,118686,35200
2018-01-16,37000,37000,36200,36450,83074,36450
2018-01-15,37600,37650,36600,36900,69534,36900
