Date,Open,High,Low,Close,Volume,Adj Close
2019-01-14,7600,7620,7300,7410,86615,7410
2018-01-31,11900,12800,11750,12350,2789273,12350
2018-01-30,11450,13950,11150,12150,11486990,12150
2018-01-29,11850,11850,11300,11500,764591,11500
2018-01-26,12000,12150,11550,11700,1101902,11700
2018-01-25,11550,11750,11250,11700,974169,11700
2018-01-24,11800,11900,11350,11700,1530683,11700
2018-01-23,11900,12600,11300,11300,4207351,11300
2018-01-22,11500,11650,10900,11300,2096030,11300
2018-01-19,11500,13950,11100,11650,14685695,11650
2018-01-18,10600,10850,10150,10750,1873757,10750
2018-01-17,10250,10800,10100,10600,2762794,10600
2018-01-16,10100,11450,10000,10400,8146955,10400
2018-01-15,11000,11450,9760,10200,9000264,10200
