Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,3080,3135,3050,3090,22953,3090
2018-01-31,3400,3400,3320,3320,86058,3320
2018-01-30,3390,3450,3370,3415,79697,3415
2018-01-29,3400,3470,3390,3420,54851,3420
2018-01-26,3465,3480,3370,3400,154047,3400
2018-01-25,3475,3475,3360,3415,102237,3415
2018-01-24,3305,3435,3305,3405,90954,3405
2018-01-23,3440,3440,3305,3305,88786,3305
2018-01-22,3305,3470,3305,3340,142945,3340
2018-01-19,3310,3390,3265,3335,95187,3335
2018-01-18,3140,3385,3140,3310,182886,3310
2018-01-17,3120,3185,3090,3120,80200,3120
