Date,Open,High,Low,Close,Volume,Adj Close
2019-01-14,23400,23400,22550,22800,46529,22800
2018-01-31,45800,47000,45400,46150,41939,46150
2018-01-30,47000,47500,45300,46200,55153,46200
2018-01-29,47850,48300,47450,47850,44413,47850
2018-01-26,47600,48150,47200,47850,68704,47850
2018-01-25,46600,48400,46600,47600,57100,47600
2018-01-24,47500,47800,46600,46700,43568,46700
2018-01-23,48200,48200,46500,47000,51406,47000
2018-01-22,46750,48100,46750,47800,61801,47800
2018-01-19,46200,47450,45950,46700,68927,46700
2018-01-18,46100,46500,45300,46150,48031,46150
2018-01-17,45950,46350,45300,46000,87038,46000
2018-01-16,44900,46750,44750,45700,120373,45700
2018-01-15,41400,45850,41350,44950,196965,44950
