Date,Open,High,Low,Close,Volume,Adj Close
2018-10-30,1890,2235,1890,2235,589819,2235
2018-01-31,5120,5120,4650,4730,176289,4730
2018-01-30,5190,5350,4915,5020,260617,5020
2018-01-29,5610,5700,4965,5200,412891,5200
2018-01-26,5190,5330,4990,5260,190256,5260
2018-01-25,4650,5480,4650,5090,741127,5090
2018-01-24,4105,4500,4070,4450,209479,4450
2018-01-23,4110,4170,4005,4105,48037,4105
2018-01-22,4140,4260,3805,4105,91745,4105
2018-01-19,4160,4280,4120,4160,58282,4160
2018-01-18,4160,4255,4120,4160,75788,4160
2018-01-17,3885,4350,3885,4160,467803,4160
2018-01-16,3810,4155,3715,3880,169493,3880
2018-01-15,3395,4220,3270,3770,819103,3770
2018-01-12,3400,3445,3250,3370,72842,3370
2018-01-11,3115,3370,2975,3370,149283,3370
2018-01-10,2960,3085,2950,3070,39575,3070
2018-01-09,2980,3075,2945,2950,38342,2950
2018-01-08,3185,3185,3015,3095,16468,3095
2018-01-05,3120,3190,3070,3130,23832,3130
2018-01-04,3140,3195,3115,3120,12092,3120
2018-01-03,3065,3170,3000,3140,32013,3140
2018-01-02,3000,3065,2880,3065,20803,3065
2017-12-28,3000,3000,2875,2960,4867,2960
2017-12-27,2785,2990,2780,2955,15960,2955
2017-12-26,2745,2835,2735,2780,4774,2780
2017-12-22,2810,2810,2715,2785,6459,2785
2017-12-21,2755,2870,2745,2755,8246,2755
2017-12-19,2940,2995,2810,2815,18214,2815
2017-12-18,3020,3080,2880,2960,12518,2960
