Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,1840,1840,1670,1785,498878,1785
2018-01-31,6410,7720,6050,7200,1810062,7200
2018-01-30,6360,6590,5950,6510,1114114,6510
2018-01-29,5770,6700,5760,6370,3547815,6370
2018-01-26,5400,6260,5020,5490,4432542,5490
2018-01-25,3940,5070,3910,5070,4495451,5070
2018-01-24,3720,4050,3640,3900,893391,3900
2018-01-23,3595,3700,3545,3700,370150,3700
2018-01-22,3765,3870,3570,3595,693169,3595
2018-01-19,3540,3700,3540,3670,360445,3670
2018-01-18,3535,3690,3485,3540,360895,3540
