Date,Open,High,Low,Close,Volume,Adj Close
2019-01-14,2795,2810,2600,2690,140392,2690
2018-01-31,6700,7080,6690,7050,239174,7050
2018-01-30,6830,6840,6500,6680,117265,6680
2018-01-29,6910,7040,6800,6810,64656,6810
2018-01-26,6980,7080,6800,6800,88280,6800
2018-01-25,7100,7230,6910,6980,89551,6980
2018-01-24,7210,7210,6910,7000,119852,7000
2018-01-23,7180,7290,7000,7150,73759,7150
2018-01-22,7300,7500,6980,7210,118062,7210
2018-01-19,7390,7510,7150,7300,108595,7300
2018-01-18,7400,7400,7110,7290,38830,7290
2018-01-17,7300,7380,7100,7340,64313,7340
2018-01-16,7370,7370,7150,7290,68863,7290
2018-01-15,7420,7470,7070,7350,116200,7350
