Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,3590,4375,3545,4095,14923346,4095
2018-01-31,7350,7440,7110,7220,456250,7220
2018-01-30,7580,7600,7340,7390,586084,7390
2018-01-29,7700,7700,7500,7550,711188,7550
2018-01-26,7470,7710,7390,7500,1210005,7500
2018-01-25,7000,7540,7000,7470,1973288,7470
2018-01-24,7070,7070,6900,6980,263338,6980
2018-01-23,6800,7040,6640,7040,489349,7040
2018-01-22,7190,7210,6710,6820,632670,6820
2018-01-19,6950,7200,6850,7110,1150099,7110
2018-01-18,6400,6830,6390,6770,648515,6770
2018-01-17,6420,6440,6300,6310,141281,6310
