Date,Open,High,Low,Close,Volume,Adj Close
2019-01-09,3700,3765,3680,3725,137277,3725
2018-01-31,2270,2270,2210,2220,118909,2220
2018-01-30,2285,2285,2245,2270,129888,2270
2018-01-29,2285,2290,2145,2260,240688,2260
2018-01-26,2335,2335,2245,2285,200672,2285
2018-01-25,2300,2330,2250,2315,280899,2315
2018-01-24,2270,2300,2210,2300,190599,2300
2018-01-23,2305,2315,2200,2270,380594,2270
2018-01-22,2160,2270,2145,2270,479607,2270
2018-01-19,2155,2195,2135,2170,147154,2170
2018-01-18,2110,2170,2090,2145,92761,2145
2018-01-17,2155,2155,2095,2110,56971,2110
2018-01-16,2145,2155,2100,2130,87896,2130
2018-01-15,2130,2165,2115,2145,187086,2145
2018-01-12,2195,2210,2120,2130,156907,2130
2018-01-11,2225,2225,2160,2195,153134,2195
2018-01-10,2165,2215,2140,2215,493770,2215
2018-01-09,2180,2185,2120,2130,468657,2130
