Date,Open,High,Low,Close,Volume,Adj Close
2019-01-07,4075,4185,3920,4015,56792,4015
2018-01-31,5330,5380,5160,5260,336761,5260
2018-01-30,5430,5470,5010,5470,1329164,5470
2018-01-29,4700,5880,4660,5680,2466867,5680
2018-01-26,4455,4560,4420,4525,127315,4525
2018-01-25,4370,4525,4325,4460,136712,4460
2018-01-24,4150,4385,4125,4370,152611,4370
2018-01-23,4100,4120,3935,4100,64104,4100
2018-01-22,3900,4195,3875,4025,111712,4025
2018-01-19,4000,4050,3850,3890,55501,3890
2018-01-18,4120,4120,3925,3980,81282,3980
2018-01-17,4100,4290,3920,4005,270944,4005
2018-01-16,3815,4060,3815,4015,117458,4015
2018-01-15,3725,3870,3725,3840,33314,3840
2018-01-12,3900,3900,3595,3800,52887,3800
2018-01-11,3470,3900,3450,3900,56477,3900
2018-01-10,3500,3500,3350,3470,49007,3470
2018-01-09,3605,3765,3470,3470,42584,3470
2018-01-08,3750,3750,3580,3645,64746,3645
