Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,35100,36700,34800,36200,140244,36200
2018-01-31,39500,39500,38600,38650,250402,38650
2018-01-30,40400,40500,39350,39850,366743,39850
2018-01-29,39850,40750,39850,40700,278263,40700
2018-01-26,39800,40050,39250,39550,181850,39550
2018-01-25,39750,39900,39100,39800,165602,39800
2018-01-24,39600,39950,39050,39900,190643,39900
2018-01-23,39300,39600,38700,39500,235576,39500
2018-01-22,41100,41500,38750,39100,327703,39100
2018-01-19,41000,41500,39900,40800,209716,40800
2018-01-18,42250,42300,40350,40800,356790,40800
