Date,Open,High,Low,Close,Volume,Adj_Close
2021-02-26,7000,7010,6870,6990,97483,6990
2021-02-25,6840,7110,6840,7050,101550,7050
2021-02-24,6960,7050,6800,6830,166917,6830
2021-02-23,7150,7150,6910,6950,114283,6950
2021-02-22,6840,7130,6840,7120,58781,7120
2021-02-19,6830,6910,6750,6840,122982,6840
2021-02-18,6840,6880,6730,6830,100253,6830
2021-02-17,6850,6890,6760,6840,92519,6840
2021-02-16,6800,6890,6720,6850,65303,6850
2021-02-15,6650,6790,6580,6740,48375,6740
2021-02-10,6430,6870,6420,6610,88235,6610
2021-02-09,6410,6490,6390,6480,33853,6480
2021-02-08,6510,6550,6390,6430,40350,6430
2021-02-05,6390,6520,6370,6480,35800,6480
2021-02-04,6440,6530,6390,6410,31384,6410
2021-02-03,6580,6580,6370,6440,43804,6440
2021-02-02,6520,6670,6450,6470,65985,6470
2021-02-01,6480,6630,6420,6580,58187,6580
2021-01-29,6480,6570,6410,6480,140937,6480
2021-01-28,6460,6570,6440,6440,49663,6440
2021-01-27,6730,6780,6550,6640,108582,6640
2021-01-26,6570,6870,6540,6730,172029,6730
2021-01-25,6480,6570,6420,6560,106536,6560
2021-01-22,6640,6660,6460,6460,193824,6460
2021-01-21,6290,7400,6250,6640,1123509,6640
2021-01-20,6180,6270,6130,6240,150355,6240
2021-01-19,6020,6220,6020,6160,124975,6160
2021-01-18,5970,6100,5950,6040,129523,6040
2021-01-15,6110,6140,6010,6010,80334,6010
2021-01-14,6140,6170,6050,6150,85200,6150
