Date,Open,High,Low,Close,Volume,Adj Close
2019-01-08,9250,9250,9210,9250,4198,9250
2018-01-31,12900,13250,12800,13050,27989,13050
2018-01-30,13100,13150,12800,12900,16511,12900
2018-01-29,12800,13200,12800,13100,48858,13100
2018-01-26,12900,13000,12750,12800,21900,12800
2018-01-25,12900,12950,12700,12900,32288,12900
2018-01-24,12600,12900,12500,12800,44757,12800
2018-01-23,12350,12550,12300,12500,20739,12500
2018-01-22,12450,12500,12300,12350,13787,12350
2018-01-19,12250,12550,12200,12450,20732,12450
2018-01-18,12200,12250,12100,12250,18188,12250
2018-01-17,12300,12350,12100,12200,24136,12200
2018-01-16,12400,12400,12150,12300,15741,12300
2018-01-15,12350,12400,12200,12350,16624,12350
2018-01-12,12600,12600,12250,12350,12769,12350
2018-01-11,12300,12650,12200,12500,17492,12500
2018-01-10,12400,12400,12200,12300,2410,12300
2018-01-09,12250,12350,12150,12350,7631,12350
