Date,Open,High,Low,Close,Volume,Adj Close
2019-01-16,1220,1300,1145,1195,4762971,1195
2018-01-31,2140,2200,1990,2065,2166088,2065
2018-01-30,2255,2255,2160,2175,1443125,2175
2018-01-29,2210,2225,2130,2185,1554340,2185
2018-01-26,2150,2280,2105,2180,5439764,2180
2018-01-25,2050,2130,2025,2100,1835914,2100
2018-01-24,2020,2090,2000,2025,1531802,2025
2018-01-23,2150,2170,2005,2010,1505048,2010
2018-01-22,1995,2095,1975,2090,1516975,2090
2018-01-19,2000,2000,1955,1980,453009,1980
2018-01-18,1945,2000,1900,1970,943962,1970
2018-01-17,1940,2010,1925,1930,525940,1930
2018-01-16,2000,2000,1920,1940,530440,1940
