Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,17950,18250,17600,17800,135684,17800
2018-01-31,37500,38300,37050,38200,237495,38200
2018-01-30,39200,39200,37500,37750,467383,37750
2018-01-29,39900,40500,39150,39250,373126,39250
2018-01-26,39800,40100,39050,39550,367634,39550
2018-01-25,39100,39600,38500,39400,360686,39400
2018-01-24,37800,39300,37800,39000,1188536,39000
2018-01-23,36700,37200,36300,37000,187727,37000
2018-01-22,36700,36950,36200,36300,156435,36300
2018-01-19,37650,37750,36550,36600,264317,36600
2018-01-18,36900,37800,36250,37250,398291,37250
2018-01-17,36950,37000,36200,36450,266155,36450
