Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,21600,21850,21000,21200,66027,21200
2018-01-31,34250,38800,33600,34950,1215051,34950
2018-01-30,31900,39500,31850,35150,2060490,35150
2018-01-29,30700,32700,30200,31850,848533,31850
2018-01-26,24900,31250,24700,30600,1741684,30600
2018-01-25,24400,25000,24000,24500,168142,24500
2018-01-24,23750,24300,23350,24300,191199,24300
2018-01-23,23850,24050,23500,23750,89281,23750
2018-01-22,23450,23850,22650,23850,97764,23850
2018-01-19,23450,23450,22950,23100,54099,23100
2018-01-18,23250,23400,22750,23300,84468,23300
2018-01-17,23000,23150,22300,23050,74923,23050
