Date,Open,High,Low,Close,Volume,Adj Close
2019-01-16,39550,40700,38800,40200,79385,40200
2018-01-31,93700,94600,92400,93000,82997,93000
2018-01-30,96800,97100,93700,94000,90454,94000
2018-01-29,97200,101600,95000,97500,150661,97500
2018-01-26,95000,95800,94100,95300,32851,95300
2018-01-25,93800,95400,92400,95400,65626,95400
2018-01-24,93000,94700,91200,93800,89196,93800
2018-01-23,92300,93600,90900,92200,129666,92200
2018-01-22,99500,99500,91300,92300,174032,92300
2018-01-19,101700,102500,97000,99000,83259,99000
2018-01-18,101300,104400,98800,100500,100875,100500
2018-01-17,99200,101000,97400,99200,64374,99200
2018-01-16,93500,99400,93100,99200,114147,99200
