Date,Open,High,Low,Close,Volume,Adj Close
2019-01-16,41700,41950,40850,41700,41297,41700
2018-01-31,76000,83400,72800,81900,1537938,81900
2018-01-30,76900,82000,73400,78500,3512213,78500
2018-01-29,59200,77700,58700,77700,3716587,77700
2018-01-26,58000,62800,57300,59800,667392,59800
2018-01-25,60500,61100,57500,58500,501879,58500
2018-01-24,61000,63800,58800,61200,1158444,61200
2018-01-23,52800,60800,52500,60000,2142600,60000
2018-01-22,51000,51900,49450,51300,189548,51300
2018-01-19,54900,55800,51500,52000,397552,52000
2018-01-18,53900,54800,51500,54500,439415,54500
2018-01-17,54800,56700,52000,53200,570321,53200
2018-01-16,55800,61300,52000,55700,2099225,55700
