Date,Open,High,Low,Close,Volume,Adj Close
2019-01-15,3640,3675,3635,3645,240381,3645
2018-01-31,5780,5810,5630,5680,1080077,5680
2018-01-30,5890,5960,5750,5780,1368367,5780
2018-01-29,6010,6050,5860,5880,1579003,5880
2018-01-26,5930,6080,5810,5900,2378133,5900
2018-01-25,6050,6050,5800,5850,2645458,5850
2018-01-24,5700,6260,5570,6010,12381191,6010
2018-01-23,5560,6080,5540,5740,5337991,5740
2018-01-22,5590,5650,5480,5500,1088450,5500
2018-01-19,5600,5600,5430,5540,1126556,5540
2018-01-18,5460,5720,5460,5550,2387551,5550
2018-01-17,5360,5600,5320,5460,2418267,5460
2018-01-16,5250,5770,5180,5490,5590281,5490
2018-01-15,5200,5440,5170,5240,1540169,5240
