Date,Open,High,Low,Close,Volume,Adj Close
2018-12-28,11400,11500,11050,11300,127000,11300
2018-01-31,1145,1155,1125,1140,1045301,1140
2018-01-30,1165,1180,1135,1140,1377384,1140
2018-01-29,1155,1160,1135,1155,1288206,1155
2018-01-26,1150,1170,1135,1150,1664973,1150
2018-01-25,1170,1175,1140,1150,2160398,1150
2018-01-24,1185,1195,1165,1165,1167832,1165
2018-01-23,1175,1185,1160,1175,1708435,1175
2018-01-22,1225,1235,1150,1165,1532234,1165
2018-01-19,1175,1220,1175,1200,2653556,1200
2018-01-18,1190,1245,1160,1175,1273841,1175
2018-01-17,1175,1235,1140,1195,2850634,1195
2018-01-16,1145,1170,1135,1165,673203,1165
2018-01-15,1160,1175,1135,1145,1013620,1145
2018-01-12,996,996,996,996,0,996
2018-01-11,996,996,996,996,0,996
2018-01-10,996,996,996,996,0,996
2018-01-09,996,996,996,996,0,996
2018-01-08,996,996,996,996,0,996
2018-01-05,996,996,996,996,0,996
2018-01-04,996,996,996,996,0,996
2018-01-03,996,996,996,996,0,996
2018-01-02,996,996,996,996,0,996
