Date,Open,High,Low,Close,Volume,Adj Close
2019-01-04,1805,1825,1730,1820,62423,1820
2018-01-31,2620,2655,2560,2630,292997,2630
2018-01-30,2705,2770,2635,2660,400165,2660
2018-01-29,2595,2775,2550,2700,1347071,2700
2018-01-26,2595,2605,2550,2595,149769,2595
2018-01-25,2560,2605,2540,2595,143563,2595
2018-01-24,2590,2650,2510,2535,302682,2535
2018-01-23,2640,2640,2550,2595,325075,2595
2018-01-22,2610,2670,2580,2640,367862,2640
2018-01-19,2540,2670,2520,2645,950524,2645
2018-01-18,2570,2570,2460,2515,362799,2515
2018-01-17,2470,2620,2425,2525,1396799,2525
2018-01-16,2400,2480,2365,2465,368077,2465
2018-01-15,2360,2425,2335,2420,144109,2420
2018-01-12,2440,2450,2355,2360,295061,2360
2018-01-11,2425,2450,2355,2425,297044,2425
2018-01-10,2345,2435,2340,2425,388185,2425
2018-01-09,2390,2390,2305,2365,324512,2365
2018-01-08,2435,2450,2380,2395,421316,2395
2018-01-05,2425,2465,2365,2435,757743,2435
2018-01-04,2370,2420,2335,2420,987464,2420
