Date,Open,High,Low,Close,Volume,Adj Close
2019-01-15,2605,2620,2575,2590,918236,2590
2018-01-31,2185,2190,2125,2185,431725,2185
2018-01-30,2170,2240,2145,2200,1134104,2200
2018-01-29,2175,2230,2120,2185,871004,2185
2018-01-26,2130,2160,2090,2155,765410,2155
2018-01-25,2045,2130,2025,2110,835694,2110
2018-01-24,1985,2035,1975,2035,412720,2035
2018-01-23,1945,1995,1935,1985,368307,1985
2018-01-22,2010,2010,1940,1945,362990,1945
2018-01-19,2000,2005,1980,2000,144451,2000
2018-01-18,2005,2005,1970,2000,178724,2000
2018-01-17,1995,2000,1960,1970,218064,1970
2018-01-16,2025,2035,1980,1995,265259,1995
2018-01-15,2050,2055,2010,2030,274632,2030
