Date,Open,High,Low,Close,Volume,Adj Close
2018-09-04,976,1010,970,989,685140,989
2018-01-31,2600,2690,2430,2445,1405344,2445
2018-01-30,2590,2640,2370,2515,1094460,2515
2018-01-29,2420,2610,2400,2540,1364552,2540
2018-01-26,2100,2400,2100,2365,1764006,2365
2018-01-25,2080,2150,2010,2090,343533,2090
2018-01-24,2015,2090,1965,2005,328641,2005
2018-01-23,2090,2140,1930,2015,466339,2015
2018-01-22,2145,2235,2075,2080,230293,2080
2018-01-19,2335,2335,2120,2185,359388,2185
2018-01-18,1990,2370,1990,2250,1350925,2250
2018-01-17,2030,2070,1700,2000,1610135,2000
2018-01-16,2365,2395,2020,2040,1026857,2040
2018-01-15,2280,2370,2215,2360,598934,2360
2018-01-12,2420,2495,2105,2240,809953,2240
2018-01-11,2500,2580,2385,2445,342420,2445
2018-01-10,2445,2610,2430,2540,442262,2540
2018-01-09,2470,2510,2395,2405,363824,2405
2018-01-08,2615,2630,2480,2480,592322,2480
2018-01-05,2560,2725,2560,2665,1017036,2665
2018-01-04,2530,2595,2450,2550,449391,2550
2018-01-03,2600,2600,2460,2500,347680,2500
2018-01-02,2530,2590,2470,2570,369736,2570
2017-12-28,2490,2560,2280,2470,502613,2470
2017-12-27,2440,2650,2405,2435,677577,2435
2017-12-26,2625,2625,2420,2430,270128,2430
2017-12-22,2650,2650,2450,2520,670501,2520
2017-12-21,2680,2790,2595,2620,667961,2620
2017-12-19,2770,2770,2440,2460,1082480,2460
2017-12-18,2370,3050,2370,2770,3919030,2770
