Date,Open,High,Low,Close,Volume,Adj Close
2019-01-16,826,826,811,821,135321,821
2018-01-31,1320,1345,1290,1330,517319,1330
2018-01-30,1330,1340,1265,1320,831545,1320
2018-01-29,1325,1355,1305,1320,828777,1320
2018-01-26,1340,1405,1310,1325,2073458,1325
2018-01-25,1290,1345,1270,1325,2257421,1325
2018-01-24,1300,1310,1255,1270,1091339,1270
2018-01-23,1275,1360,1250,1315,4531655,1315
2018-01-22,1155,1460,1155,1275,11593907,1275
2018-01-19,1125,1135,1110,1125,126834,1125
2018-01-18,1115,1125,1105,1125,177043,1125
2018-01-17,1100,1125,1090,1125,161113,1125
2018-01-16,1125,1125,1085,1100,210852,1100
