Date,Open,High,Low,Close,Volume,Adj Close
2019-01-16,3130,3155,3070,3135,6356,3135
2018-01-31,3620,3690,3520,3680,53332,3680
2018-01-30,3520,3700,3400,3585,35419,3585
2018-01-29,3485,3600,3470,3520,49889,3520
2018-01-26,3330,3660,3310,3480,71774,3480
2018-01-25,3300,3380,3285,3340,14857,3340
2018-01-24,3240,3280,3200,3270,22119,3270
2018-01-23,3340,3355,3175,3240,36249,3240
2018-01-22,3265,3345,3245,3330,13493,3330
2018-01-19,3325,3325,3245,3265,11012,3265
2018-01-18,3275,3325,3240,3325,7777,3325
2018-01-17,3275,3355,3170,3275,25897,3275
2018-01-16,3250,3305,3210,3275,8346,3275
