Date,Open,High,Low,Close,Volume,Adj Close
2019-01-07,4135,4135,4020,4115,1330,4115
2018-01-31,4680,4900,4635,4830,35242,4830
2018-01-30,4700,4730,4670,4695,8708,4695
2018-01-29,4615,4730,4575,4700,35755,4700
2018-01-26,4595,4605,4550,4600,8881,4600
2018-01-25,4580,4595,4560,4595,7614,4595
2018-01-24,4490,4580,4480,4575,21237,4575
2018-01-23,4490,4510,4465,4490,13004,4490
2018-01-22,4535,4540,4455,4490,21173,4490
2018-01-19,4480,4545,4405,4540,41622,4540
2018-01-18,4560,5400,4405,4470,369361,4470
2018-01-17,4620,4650,4515,4560,21031,4560
2018-01-16,4690,4690,4625,4650,11908,4650
2018-01-15,4790,4790,4690,4690,22431,4690
2018-01-12,4815,4815,4710,4790,7286,4790
2018-01-11,4810,4815,4770,4815,4657,4815
2018-01-10,4780,4810,4710,4810,59877,4810
2018-01-09,4800,4900,4775,4805,3126,4805
2018-01-08,4910,4910,4770,4800,15333,4800
