Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,14750,15350,14700,14850,91135,14850
2018-01-31,3790,3795,3625,3790,39631,3790
2018-01-30,3920,3945,3750,3750,86085,3750
2018-01-29,3400,4250,3400,3920,702503,3920
2018-01-26,3255,3400,3220,3400,6112,3400
2018-01-25,3280,3320,3250,3255,6509,3255
2018-01-24,3265,3365,3250,3280,6512,3280
2018-01-23,3295,3310,3260,3260,13552,3260
2018-01-22,3305,3400,3215,3295,18584,3295
2018-01-19,3395,3395,3320,3350,8054,3350
2018-01-18,3515,3515,3380,3395,12826,3395
