Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,18300,18850,18250,18850,92722,18850
2018-01-31,116600,116700,114500,115800,1047,115800
2018-01-30,115400,116700,111200,114200,1404,114200
2018-01-29,114700,116900,113200,115600,1930,115600
2018-01-26,110000,114900,109000,114600,2461,114600
2018-01-25,110000,110700,108000,109100,726,109100
2018-01-24,109000,114500,108500,109600,2234,109600
2018-01-23,106400,108900,106100,108700,866,108700
2018-01-22,106100,107400,106000,106900,564,106900
2018-01-19,104500,107300,103800,106000,775,106000
2018-01-18,104300,106700,103500,105500,936,105500
