Date,Open,High,Low,Close,Volume,Adj Close
2019-01-04,9280,9470,9280,9430,11274,9430
2018-01-31,13150,13200,12850,13100,41049,13100
2018-01-30,13350,13500,13200,13350,45212,13350
2018-01-29,13400,13900,13200,13400,76180,13400
2018-01-26,13400,13400,13150,13250,57960,13250
2018-01-25,12700,13400,12700,13250,152097,13250
2018-01-24,12650,12750,12600,12700,17891,12700
2018-01-23,12750,12750,12550,12650,25924,12650
2018-01-22,12550,12700,12450,12600,20020,12600
2018-01-19,12500,13000,12450,12650,79480,12650
2018-01-18,12350,12650,12350,12500,46836,12500
2018-01-17,12550,12600,12200,12200,45052,12200
2018-01-16,12600,12750,12300,12450,67239,12450
2018-01-15,12900,13200,12600,12800,145522,12800
2018-01-12,12250,12950,12100,12500,174586,12500
2018-01-11,11950,12100,11850,12100,26853,12100
2018-01-10,11850,12000,11750,11950,33671,11950
2018-01-09,11550,11800,11350,11750,32638,11750
2018-01-08,11650,11750,11500,11500,30001,11500
2018-01-05,11700,11850,11500,11700,40337,11700
2018-01-04,12150,12150,11750,11800,23173,11800
